Laptop,Status,Brand,Model,RAM,Storage,Storage type,Screen,Touch,Final Price,CPU_Brand,GPU_Brand,CPU_Type,GPU_Type,GPU_Category
"ASUS TUF Gaming F15 FX507ZC4-HN002 Intel Core i7-12700H/16GB/512GB SSD/RTX 3050/15.6""",0,3,98,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.1466517388696148,2,6,12,22,0
"Alurin Go Start Intel Celeron N4020/8GB/256GB SSD/14""",0,1,54,-0.7514941785218785,-0.9422866026321857,0,-0.9724089666359824,0,-1.178185503362628,2,3,1,7,1
"HP Victus 15-fa0012ns Intel Core i5-12500H/16GB/512GB SSD/RTX 3050/15.6""",0,9,112,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.34417948100657475,2,6,11,22,0
"HP Pavilion 15-eh1004ns AMD Ryzen 5 5500U/16GB/512GB SSD/15.6""",0,9,79,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.5636547500476414,0,3,7,7,1
"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/8GB/512GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.8709091529416827,2,3,11,7,1
"HP 15S-FQ5028NS Intel Core i5-1235U/16GB/512GB SSD/15.6""",0,9,4,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.5746285134996948,2,3,11,7,1
"MSI Katana 15 B12VFK-095XES Intel Core i7-12650H/16GB/512GB SSD/RTX 4060/15.6""",0,14,58,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,0.25937750885635846,2,6,12,27,0
"ASUS VivoBook F1500EA-EJ2384W Intel Core i3-1115G4/8GB/256GB SSD/15.6""",0,3,113,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.848961626037576,2,3,10,7,1
"HP 15S-fq2159ns Intel Core i3-1115G4/8GB/256GB SSD/15.6""",0,9,4,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.848972599801028,2,3,10,7,1
"MSI Vector GP77 13VF-022XES Intel Core i7-13700H/32GB/1TB SSD/RTX 4060/17.3""",0,14,111,1.681218336438417,1.1178740723470364,0,1.7728357465870934,0,1.0275409505000916,2,6,12,27,0
"ASUS VivoBook Pro 15 OLED M6500QC-L1010W AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050/15.6""",0,3,113,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.014955603681522782,0,6,8,22,0
"ASUS ROG Strix G15 G513RC-HF094 AMD Ryzen 7 6800H/16GB/512GB SSD/RTX3050/15.6""",0,3,87,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.1905358189143761,0,6,8,22,0
"ASUS Chromebook CX1500CNA-EJ0100 Intel Celeron N3350/8GB/64GB eMMC/15.6""",0,3,26,-0.7514941785218785,-1.4739409703687592,1,0.3586187731085387,0,-1.0026052881297747,2,3,1,7,1
"HP 15S-fq5101ns Intel Core i7-1255U/16GB/512GB SSD/15.6""",0,9,4,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.5746285134996948,2,3,12,7,1
"HP 15S-EQ2090NS AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",0,9,4,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.783119045325256,0,3,7,7,1
HP Omen 16-b1022ns Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/16.1'',0,9,76,1.681218336438417,1.1178740723470364,0,0.774564941778703,0,0.42398396063715843,2,6,12,23,0
"ASUS VivoBook 15 F1502ZA-EJ733 Intel Core i5-1235U/8GB/512GB SSD/15.6""",0,3,113,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.7721562556366547,2,3,11,7,1
"Asus ZenBook 13 OLED UX325EA-KG245 Intel Core i7-1165G7/16GB/512GB SSD/13.3""",0,3,120,0.05940999313155344,-0.2334141123167544,0,-1.5547336027742098,0,-0.2454156099380948,2,3,12,7,1
HP Victus 16-d1033ns Intel Core i7-12700H/16GB/512GB SSD/RTX 3060/16.1'',0,9,112,0.05940999313155344,-0.2334141123167544,0,0.774564941778703,0,0.0947710570755585,2,6,12,23,0
"HP 15S-fq5055ns Intel Core i7-1255U/16GB/512GB SSD/15.6""",0,9,4,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.45390614176365607,2,3,12,7,1
"HP 15S-eq2087ns AMD Ryzen 5 5500U/12GB/512GB SSD/15.6""",0,9,4,-0.3460420926951625,-0.2334141123167544,0,0.3586187731085387,0,-0.8379988363489747,0,3,7,7,1
"Lenovo IdeaPad Gaming 3 15IHU6 Intel Core i5-11320H/16GB/512GB SSD/RTX3050/15.6""",0,13,56,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.4209958251709481,2,6,11,22,0
"MSI Creator M16 B13VE-682XES Intel Core i7-13700H/32GB/1TB SSD/RTX 4050/16""",0,14,29,1.681218336438417,1.1178740723470364,0,0.6913757080446693,0,0.6434702034416772,2,6,12,26,0
"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/16GB/512GB SSD/15.6""",0,13,56,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.5307334596914814,0,3,8,7,1
"HP 15S-fq2158ns Intel Core i3-1115G4/8GB/256GB SSD/15.6""",0,9,4,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.947736470869508,2,3,10,7,1
"Apple MacBook Air Apple M1/8GB/256GB SSD/GPU Hepta Core/13.3"" Gris Espacial",0,2,65,-0.7514941785218785,-0.9422866026321857,0,-1.5547336027742098,0,-0.10275668506140148,1,3,2,7,1
"Lenovo ThinkBook 14 Intel Core i5-1135G7/8GB/256GB SSD/14""",0,13,101,-0.7514941785218785,-0.9422866026321857,0,-0.9724089666359824,0,-0.6733923845681747,2,3,11,7,1
"ASUS TUF Gaming A15 2023 FA507NV-LP041 AMD Ryzen 7 7735HS/16GB/1TB SSD/RTX 4060/15.6""",0,3,98,0.05940999313155344,1.1178740723470364,0,0.3586187731085387,0,0.03990223981529183,0,6,8,27,0
"MSI Katana 15 B12VGK-094XES Intel Core i7-12650H/16GB/1TB SSD/RTX 4070/15.6""",0,14,58,0.05940999313155344,1.1178740723470364,0,0.3586187731085387,0,0.42398396063715843,2,6,12,28,0
"ASUS M515UA-EJ522W AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",0,3,64,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.6733923845681747,0,3,7,7,1
"HP Victus 16-e0101ns AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3060/16.1""",0,9,112,0.05940999313155344,-0.2334141123167544,0,0.774564941778703,0,-0.014955603681522782,0,6,8,23,0
"HP 250 G9 Intel Celeron N4500/8 GB/256GB SSD/15.6""",0,9,7,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-1.0026052881297747,2,3,1,7,1
"HP OMEN 16-C0042NS AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050 Ti/16.1""",0,9,76,0.05940999313155344,-0.2334141123167544,0,0.774564941778703,0,-0.1795730292257748,0,6,8,22,0
"MSI Modern 15 B7M-041XES AMD Ryzen 5 7530U/16GB/512GB SSD/15.6""",0,14,68,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.5197596962394281,0,3,7,7,1
"HP 255 G9 AMD Athlon 3020e/8GB/512GB SSD/15.6""",0,9,8,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-1.0245528150338814,0,3,0,7,1
"ASUS VivoBook 15 F1500EA-EJ3022 Intel Core i7-1165G7/16GB/512GB SSD/15.6""",0,3,113,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.552670012832136,2,3,12,7,1
"Lenovo V15 G2 ITL Intel Core i5-1135G7/8 GB/512 GB SSD/15.6""",0,13,108,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.585602276951748,2,3,11,7,1
"ASUS VivoBook 15 F1500EA-EJ3023 Intel Core i7-1165G7/8GB/512GB SSD/15.6""",0,3,113,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.618523567307908,2,3,12,7,1
"MSI Thin GF63 12VE-009XES Intel Core i5-12450H/16GB/512GB SSD/RTX 4050/15.6""",0,14,100,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.23444184648604147,2,6,11,26,0
"MSI Modern 15 B13M-281XES Intel Core i7-1355U/16GB/1TB SSD/15.6""",0,14,68,0.05940999313155344,1.1178740723470364,0,0.3586187731085387,0,-0.34417948100657475,2,3,12,7,1
"HP 15S-eq2088ns AMD Ryzen 7 5700U/16GB/512GB SSD/15.6""",0,9,4,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.7282502280649893,0,3,8,7,1
"MSI Vector GP77 13VG-021XES Intel Core i7-13700H/32GB/1TB SSD/RTX 4070/17.3""",0,14,111,1.681218336438417,1.1178740723470364,0,1.7728357465870934,0,1.301885036801425,2,6,12,28,0
"ASUS VivoBook 15 F1500EA-EJ3067W Intel Core i7-1165G7/8GB/512GB SSD/15.6""",0,3,113,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.4978121693353214,2,3,12,7,1
"MSI Creator M16 B12UDX-809XES Intel Core i7-12650H/32GB/1TB SSD/RTX 3050/16""",0,14,29,1.681218336438417,1.1178740723470364,0,0.6913757080446693,0,0.20451966535954386,2,6,12,22,0
"Apple Macbook Pro Apple M2/8GB/256GB SSD/GPU Deca Core/13.3"" Plata",0,2,66,-0.7514941785218785,-0.9422866026321857,0,-1.5547336027742098,0,0.3142463261166251,1,3,2,7,1
"ASUS TUF Gaming A15 2023 FA507XI-LP024 AMD Ryzen 9 7940HS/32GB/512GB SSD/RTX 4070/15.6""",0,3,98,1.681218336438417,-0.2334141123167544,0,0.3586187731085387,0,0.4239949344006105,0,6,9,28,0
"MSI Katana 15 B13VFK-031XES Intel Core i7-13620H/16GB/1TB SSD/RTX 4060/15.6""",0,14,58,0.05940999313155344,1.1178740723470364,0,0.3586187731085387,0,0.42398396063715843,2,6,12,27,0
"HP Victus 16-d1021ns Intel Core i7-12700H/16GB/512GB SSD/RTX 3050Ti/16.1""",0,9,112,0.05940999313155344,-0.2334141123167544,0,0.774564941778703,0,-0.12470421196550814,2,6,12,22,0
"MSI Modern 14 C13M-426XES Intel Core i7-1355U/16GB/1TB SSD/14""",0,14,68,0.05940999313155344,1.1178740723470364,0,-0.9724089666359824,0,-0.34417948100657475,2,3,12,7,1
"MSI Modern 15 B12M-430XES Intel Core i3-1215U/8GB/256GB SSD/15.6""",0,14,68,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.8928676536092414,2,3,10,7,1
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.8928676536092414,0,3,6,7,1
"MSI Prestige 14H B12UCX-414XES Intel Core i5-12450H/16GB/512GB SSD/RTX 2050/14""",0,14,83,0.05940999313155344,-0.2334141123167544,0,-0.9724089666359824,0,-0.34417948100657475,2,6,11,17,0
"Lenovo IdeaPad 3 15ITL6 Intel Core i7-1165G7/16GB/512 GB SSD/15.6""",0,13,56,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.618523567307908,2,3,12,7,1
"Lenovo ThinkBook 15 G2 ITL Intel Core i5-1135G7/8 GB/256GB SSD/15.6"" Gris",0,13,101,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.47586464243121473,2,3,11,7,1
"MSI Prestige 14H B12UCX-413XES Intel Core i7-12650H/16GB/1TB SSD/RTX 2050/14""",0,14,83,0.05940999313155344,1.1178740723470364,0,-0.9724089666359824,0,0.19353492814403847,2,6,12,17,0
"HP Pavilion 15-eg2004ns Intel Core i7-1255U/16GB/512GB SSD/15.6""",0,9,79,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.34417948100657475,2,3,12,7,1
"HP Victus 15-fa0026ns Intel Core i5-12450H/16GB/512GB SSD/GTX 1650/15.6""",0,9,112,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.34417948100657475,2,2,11,5,2
"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/8 GB/512GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.7941037825407614,2,3,11,7,1
"Lenovo ThinkBook 14 G4 IAP Intel Core i5-1235U/8GB/256GB SSD/14""",0,13,101,-0.7514941785218785,-0.9422866026321857,0,-0.9724089666359824,0,-0.3880745348147881,2,3,11,7,1
"HP Victus 15-fa0004ns Intel Core i5-12500H/16GB/512GB SSD/GTX 1650/15.6""",0,9,112,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.30028442719836146,2,2,11,5,2
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/8GB/512GBSSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.783130019088708,0,3,7,7,1
"HP 15S-fq5094ns Intel Core i7-1255U/8GB/512GB SSD/15.6""",0,9,4,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.6294863569965093,2,3,12,7,1
"MSI Stealth 16 Studio A13VF-038XES Intel Core i7-13700H/32GB/1TB SSD/RTX 4060/16""",0,14,92,1.681218336438417,1.1178740723470364,0,0.6913757080446693,0,1.2470162195411583,2,6,12,27,0
"Acer Aspire 5 A515-57-76BV Intel Core i7-1255U/8GB/512GB SSD/15.6""",0,0,19,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.5197596962394281,2,3,12,7,1
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 3 5300U/8 GB/256GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.8928676536092414,0,3,6,7,1
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/8 GB/512GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.6733923845681747,0,3,8,7,1
"MSI Pulse 15 B13VFK-448XES Intel Core i9-13900H/32GB/1TB SSD/RTX 4060/15.6""",0,14,86,1.681218336438417,1.1178740723470364,0,0.3586187731085387,0,1.192158376044344,2,6,13,27,0
"Lenovo IdeaPad 1 15ADA7 AMD 3020e/4GB/128GB SSD/15.6""",0,13,56,-1.1569462643485944,-1.2967228477899013,0,0.3586187731085387,0,-0.9543317027041921,0,3,3,7,1
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/8 GB/512GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.684355174256776,0,3,7,7,1
"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/16 GB/512GB SSD/15.6""",0,13,56,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.618523567307908,2,3,11,7,1
"Lenovo IdeaPad 1 15ADA7 AMD 3020e/4GB/256GB SSD/15.6""",0,13,56,-1.1569462643485944,-0.9422866026321857,0,0.3586187731085387,0,-1.0871142404740373,0,3,3,7,1
"MSI Modern 15 B11M-043XES Intel Core i5-1155G7/8GB/512GB SSD/15.6""",0,14,68,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.783130019088708,2,3,11,7,1
"ASUS ZenBook 13 OLED UX325EA-KG448W Intel Core i7-1165G7/16GB/512GB SSD/13.3""",0,3,120,0.05940999313155344,-0.2334141123167544,0,-1.5547336027742098,0,-0.12470421196550814,2,3,12,7,1
"ASUS TUF Gaming F15 FX506HF-HN004 Intel Core i5-11400H/16GB/512GB SSD/RTX 2050/15.6""",0,3,98,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.39904829826684146,2,6,11,17,0
"ASUS VivoBook F1605PA-MB125W Intel Core i5-11300H/16GB/512GB SSD/16""",0,3,113,0.05940999313155344,-0.2334141123167544,0,0.6913757080446693,0,-0.5636547500476414,2,3,11,7,1
"Razer Blade 15 Advanced Model QHD Intel Core i7-12800H/16GB/1TB SSD/RTX 3070Ti/15.6""",0,21,22,0.05940999313155344,1.1178740723470364,0,0.3586187731085387,0,2.1808725155474447,2,6,12,24,0
"Medion Akoya E15301 AMD Ryzen 7 3700U/8 GB/256GB SSD/15.6""",0,15,15,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.9148261542768,0,3,8,7,1
"ASUS ExpertBook B1 B1502CBA-EJ0469X Intel Core i5-1235U/8GB/256GB SSD/15.6""",0,3,42,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.3551532444586281,2,3,11,7,1
"Lenovo IdeaPad 1 15ADA7 AMD Ryzen 3 3250U/8 GB/256GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.957623831739808,0,3,6,7,1
"HP 15S-eq2089ns AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",0,9,4,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.8599463632530814,0,3,6,7,1
"ASUS VivoBook F1605PA-MB143 Intel Core i7-11370H/8GB/512GB SSD/16""",0,3,113,-0.7514941785218785,-0.2334141123167544,0,0.6913757080446693,0,-0.6624186211161214,2,3,12,7,1
"ASUS Vivobook Go E1504FA-BQ204W AMD Ryzen 5 7520U/8GB/512GB SSD/Radeon 610M/15.6""",0,3,113,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.8808074875754347,0,0,7,0,3
"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.7172874383763881,0,3,7,7,1
"Lenovo IdeaPad 3 15ITL6 Intel Core i7-1165G7/16GB/512GBSSD/15.6""",0,13,56,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.618523567307908,2,3,12,7,1
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/8GB/512 GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.7941037825407614,0,3,8,7,1
"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 5500U/8 GB/512GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.8379988363489747,0,3,7,7,1
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 3 5300U/8GB/256 GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.9367627074174547,0,3,6,7,1
"ASUS VivoBook F1605PA-MB124W Intel Core i7-11370H/8GB/512GB SSD/16""",0,3,113,-0.7514941785218785,-0.2334141123167544,0,0.6913757080446693,0,-0.5417072231435347,2,3,12,7,1
"ASUS VivoBook F1605PA-MB146 Intel Core i5-11300H/8GB/512GB SSD/16""",0,3,113,-0.7514941785218785,-0.2334141123167544,0,0.6913757080446693,0,-0.7721452818732026,2,3,11,7,1
"ASUS ZenBook 14 UM425QA-KI252 AMD Ryzen 7 5800H/16GB/512GB SSD/14""",0,3,120,0.05940999313155344,-0.2334141123167544,0,-0.9724089666359824,0,-0.34417948100657475,0,3,8,7,1
"Acer Aspire 3 A315-59-504M Intel Core i5-1235U/16GB/512GB SSD/15.6""",0,0,19,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.6294863569965093,2,3,11,7,1
"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i7-12700H/16GB/512GB SSD/RTX3060/15.6""",0,13,56,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,0.0947710570755585,2,6,12,23,0
"ASUS VivoBook F1500EA-EJ3070W Intel Core i5-1135G7/16GB/512GB SSD/15.6""",0,3,113,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.6075388300924027,2,3,11,7,1
"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 5500U/16GB/512GB SSD/15.6""",0,13,56,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.6404710942120148,0,3,7,7,1
"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/16GB/512GB SSD/15.6""",0,13,56,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.618523567307908,2,3,11,7,1
"HP 255 G9 AMD Athlon 3020e/8GB/256GB SSD/15.6""",0,9,8,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-1.0574741053900414,0,3,0,7,1
"Lenovo IdeaPad 3 15ITL6 Intel Core i3-1115G4/8 GB/256GBSSD/15.6""",0,13,56,-0.7514941785218785,-0.9422866026321857,0,0.3586187731085387,0,-0.914815180513348,2,3,10,7,1
"HP 255 G9 AMD Ryzen 5 5625U/16GB/512 GB SSD/15.6""",0,9,8,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.48213066136233723,0,3,7,7,1
"Lenovo IdeaPad 5 15ALC05 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.7941037825407614,0,3,7,7,1
"ASUS Chromebook CX1400CKA-EK0138 Intel Celeron N4500/8GB/64GB eMMC/14""",0,3,26,-0.7514941785218785,-1.4739409703687592,1,-0.9724089666359824,0,-1.0025943143663227,2,3,1,7,1
"Lenovo Legion 5 15ACH6H AMD Ryzen 7 5800H/16GB/512GB SSD/RTX3050Ti/15.6""",0,13,61,0.05940999313155344,-0.2334141123167544,0,0.3586187731085387,0,-0.25637839962669606,0,6,8,22,0
"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1135G7/8GB/512GB SSD/15.6"" Azul",0,13,56,-0.7514941785218785,-0.2334141123167544,0,0.3586187731085387,0,-0.7282612018284413,2,3,11,7,1
